subawardee_uei,subawardee_name,entity_url,company_linkedin_url
HGG7QYTTSGR3,SERCO INC.,,
HGGTJXCYXAQ3,STC WORLD WIDE LLC,www.stcbas.com,https://linkedin.com/company/stc-worldwide
HGH5TK7E1EM6,"PRECISION MACHINING SHEET METAL, INC",bestinquality.com,https://linkedin.com/company/precision-machining-sheetmetal
HGHDWMBGALH5,"SILICON TURNKEY SOLUTIONS, INC.",,
HGJ8KUSDZJ72,"TEAMWORX SECURITY, INC.",www.teamworxsecurity.com,https://linkedin.com/company/teamworx-security
HGLNE7Q7TE27,MILLER ELECTRIC COMPANY INC.,www.pecnevada.com,
HGLQGU3P49L8,"GARNEY FEDERAL, INC.",www.garney.com,https://linkedin.com/company/garney-construction
HGP3DXYN82S3,INTERSYSTEMS CORP,http://www.intersystems.com,https://linkedin.com/company/intersystems
HGS1YEQHAA93,"FORUM SYSTEMS, INC.",http://www.forumsys.com/,https://linkedin.com/company/forumsystems
HGT9UL9HJ8X7,NTELX INC.,www.ntelx.com,https://linkedin.com/company/ntelx
HGTAJ2L7ZRG9,VIAVI SOLUTIONSLLC,www.viavisolutions.com,https://linkedin.com/company/viavi-solutions
HGVDCKZFKKR4,MILLER PROCTOR NICKOLAS INC,,
HGW6CKB4PZQ2,"FIRST PLACE SUPPLY, INC.",www.firstplacesupply.com,https://linkedin.com/company/first-place-supply-inc.
HGYGRWE5ZAJ8,"K-V ENGINEERING, INC.",http://www.kvengineering.com,https://linkedin.com/company/kv-engineering
HH2LARTK1SX3,CENTRO DE DESARROLLO Y AUTOGESTION,www.dyaorg.net,https://linkedin.com/company/dya-org
HH3RNN7NCCV1,"NORTHERN DEFENSE INDUSTRIES, LLC",amsgroup.net/northern-defense-industries,https://linkedin.com/company/ams-group-inc.
HH4YK2CJ4NE7,HYTECH ASSOCIATES INCORPORATED,http://www.hasco-inc.com,https://linkedin.com/company/hasco-components-distribution
HH52KZGMV2Y6,VETERANS EZ INFO INC.,http://www.vetsez.com,https://linkedin.com/company/vetsez
HH55HK9R7NE6,UNITED STATES DEPARTMENT OF THE ARMY LETTERKENNY ARMY DEPOT,,
HH6KBUM16834,AARCO ENVIRONMENTAL SERVICES CORP,,
HH6QXNW9GAL5,"DILLARD DOOR & SECURITY, INC.",http://www.dillarddoor.com,https://linkedin.com/company/dillard-door-&-security-inc-
HH6VX5XDL284,THE TEXAS A&M UNIVERSITY SYSTEM,http://www.tamus.edu,https://linkedin.com/company/texas-a&m-university-system
HH6XR1ZT6P38,NTS TECHNICAL SYSTEMS LLC,www.nts.com,https://linkedin.com/company/nts
HH7XBB7H1Q63,"AUTHENTIC DRILLING, LLC",www.authenticdrilling.com,https://linkedin.com/company/authentic-drilling-llc
HH9GMB1CZLN3,DATA SURGE LLC,www.datasurge.com,https://linkedin.com/company/data-surge-llc
HHA2NS92SD86,"TECHFORGE, LLC",www.techforge.ai,
HHA8C747G4W4,AVNET ELECTRONICS MARKETING,,
HHAFPH9YJRT3,CUC CONSULTING CORP.,,
HHBAS51WUM38,D & S ENTERPRISES INC,http://www.d-s.com,https://linkedin.com/company/d-&-s-enterprises-inc.
HHBLV49BQUY5,"ADVANCED SCIENCES AND TECHNOLOGIES, LLC",https://www.adv-sci-tech.com,https://linkedin.com/company/advanced-sciences-and-technologies
HHCHZQDH9CL8,"GLOBAL NITROGEN SERVICES, LLC",http://www.globalnitrogenservices.com/,https://linkedin.com/company/global-nitrogen-and-oilfield-services
HHDLKAE2UHQ8,"TELESFORO CONSULTING, LLC",telesforoconsulting.com,https://linkedin.com/company/telesforo-consulting-llc
HHG3RGN68ZH9,MILLER DYER SPEARS INC,https://www.mds-bos.com/,https://linkedin.com/company/mdsarchitects
HHJ3C2PRBN93,CURTIS A VANCURA,www.wh-ts.com,
HHJACBKXAWN6,ADVANCED MEASUREMENT TECHNOLOGY INC,http://www.ametek.com,https://linkedin.com/company/ametek
HHJRPH3JGU14,"APOTHESOURCE, INC",http://www.apothesource.com,https://linkedin.com/company/apothesource-inc
HHK2BC47LN24,TRIUMPH ENTERPRISES INCORPORATED,https://www.triumph-enterprises.com,https://linkedin.com/company/triumph-enterprises-inc.
HHKGB1MSS5U5,CISCO SYSTEMS INC,www.cisco.com,https://linkedin.com/company/cisco
HHKRKKU8C4W8,KISTLER INSTRUMENT CORPORATION,www.kistler.com,https://linkedin.com/company/kistler
HHL8UYMNHK57,"RAMBOLL AMERICAS ENGINEERING SOLUTIONS, INC.",https://www.ramboll.com/en-us,https://linkedin.com/company/ramboll
HHLKDF3HSXD8,BLU OMEGA LLC,www.bluomega.com,https://linkedin.com/company/blu-omega-consulting
HHMJF9LPFMD2,SNA INTERNATIONAL LLC,http://www.sna-intl.com,https://linkedin.com/company/sna-international
HHMTMP5HY8C9,"J. A. REINHARDT & CO., INC.",www.collinsaerospace.com,https://linkedin.com/company/collins-aerospace
HHR1BJWHCFW8,"GRAYBAR ELECTRIC COMPANY, INC.",http://www.graybar.com,https://linkedin.com/company/graybar
HHRMRHLANGD3,"IT ARCHITECTURE CONSULTING, INC.",,
HHT6NC9UT8Z5,HII MISSION TECHNOLOGIES CORP,https://hii.com,
HHUSQEE47ZG7,ALP HAVACILIK SANAYI VE TICARET ANONIM SIRKETI,https://www.alp.com.tr/,https://linkedin.com/company/alp-havacılık
HJ18LSAPAQM6,SOLUKON MASCHINENBAU GMBH,https://www.solukon.de,https://linkedin.com/company/solukon-maschinenbau-gmbh
HJ1HKNWSY3R7,"VANTAGE SYSTEMS, INC.",https://www.vansysinc.com,https://linkedin.com/company/vansysinc
HJ38TKHF3HJ3,HCS CORPORATION,http://www.hotcell.com,https://linkedin.com/company/hot-cell-services-corporation
HJ3FXF8H4CH5,"V & W SUPPLY COMPANY, INC.",,
HJ5TSFNC65K3,"ELEMENTUM 3D, INC.",http://www.elementum3d.com,https://linkedin.com/company/elementum-3d
HJ7KCZ68G3N3,HAMPTON RUBBER COMPANY,http://www.hamptonrubber.com,https://linkedin.com/company/hampton-rubber-company
HJ8PBEJHM4P3,PARSONS TECHNICAL SERVICES INC,www.parsons.com,https://linkedin.com/company/parsons
HJAKCN4NEU95,APPLE INC,http://www.apple.com/federal/,https://linkedin.com/company/apple-bis
HJB5RGRNHEQ1,"ITG REVENUE MANAGEMENT SOLUTIONS, LLC",www.itg-rms.com,https://linkedin.com/company/itg-revenue-management-company
HJD1KVYKPSG3,"ELYON INTERNATIONAL, INC.",https://www.elyoninternational.com,https://linkedin.com/company/elyon-international
HJD2CWD5WDH5,STRATA-G SOLUTIONS LLC,www.stratag-llc.com,https://linkedin.com/company/strata-g-solutions
HJD6G4D6TJY5,THE LELAND STANFORD JUNIOR UNIVERSITY,,
HJDMW7K5ACM1,"SIGMADYNE, INC",https://sigmadyne.com,https://linkedin.com/company/sigmadyne-inc.
HJEGNNQNRNN7,"EQUIPMENT RESOURCE CENTER, INC.",,
HJG8TNGJMYB1,"TESTAMERICA LABORATORIES, INC.",http://www.testamericainc.com,https://linkedin.com/company/testamerica
HJGPH4M2GCZ9,NO MAGIC INCORPORATED,http://www.3ds.com,https://linkedin.com/company/dassaultsystemes
HJJAJ8SJ1VJ4,"ALPINE CONGLOMERATE, LLC",www.alpineconglomerate.com,https://linkedin.com/company/alpine-conglomerate-llc
HJK5G3KCSX38,LEGACY K9 CONSULTANTS LLC,,
HJKNHTY544T4,"ROBRAD TOOL & ENGINEERING, INC.",,
HJL4ST2JXUG4,"COMBINED BUILDING SPECIALTIES, INC.",www.combinedbuilding.com,https://linkedin.com/company/combined-building-specialties-inc
HJL8JDSY2CR3,TRIPLE B FORWARDERS INC,http://www.tripleb.com,https://linkedin.com/company/triple-b-forwarders
HJLQJJ8FS4A4,"THORNE & ASSOCIATES, P.A.",,
HJLSXV81TRX5,"SHIMADZU SCIENTIFIC INSTRUMENTS, INC.",SSI.SHIMADZU.COM,
HJLSY7RZV8X6,DELL MARKETING L.P.,http://www.dell.com/federal,
HJMCPFS4RX11,UNRIVALED RESOURCES LLC,www.unrivaledresources.com,https://linkedin.com/company/unrivaled-resources
HJMKEF7EJW69,CASE WESTERN RESERVE UNIVERSITY,,
HJMNBT239NJ7,"CHERRY PAINTING COMPANY, INC.",www.cherrypaint.com,https://linkedin.com/company/cherry-paint-co-
HJNQME41NBU4,WORCESTER POLYTECHNIC INSTITUTE,https://www.wpi.edu/,https://linkedin.com/company/worcester-polytechnic-institute
HJP4JZG1FUL9,LOCKHEED MARTIN CORPORATION,http://www.lockheedmartin.com/,https://linkedin.com/company/lockheed-martin
HJP8JPSEC2G4,NUAXIS LLC,http://www.nuaxis.com,https://linkedin.com/company/nuaxis
HJQ5UJ5B3BB1,DACON CORPORATION,https://www.dacon1.com,https://linkedin.com/company/dacon
HJQ7JJF61EC6,"TJR PROCUREMENT, LLC",https://www.tjrglobal.com/,https://linkedin.com/company/tjr-global
HJT8J8X2A1B3,"ADVANCED TERRA TESTING, INC",http://www.terratesting.com,https://linkedin.com/company/advanced-terra-testing-inc
HJTBELJDPKS8,"TUCKER ENGINEERING, INC.",,
HJTTKVULM3Z4,"PTP, LLC",http://www.ptpnow.com,https://linkedin.com/company/ptp-llc
HJVPRHUQWB76,DEQUE SYSTEMS INC,http://www.deque.com,https://linkedin.com/company/deque-systems-inc
HJWUJJU26GB7,"HITECH GLOBAL DISTRIBUTION, LLC",http://www.hitechglobal.com,
HJXNNL6JH936,"VOIP SUPPLY, LLC",http://voipsupply.com,https://linkedin.com/company/voip-supply
HJZBL987CZL6,THE BARNES GLOBAL ADVISORS LLC,www.barnesglobaladvisors.com,https://linkedin.com/company/thebarnesglobaladvisors
HJZQJHWNMJM3,1SPATIAL INC,http://www.1Spatial.com,https://linkedin.com/company/1spatial
HJZYA2D8J191,"NEBRASKA MEDICAL CENTER, THE",http://www.nebraskamed.com/,https://linkedin.com/company/nebraskamed
HK2JHK5LJE42,HITACHI ENERGY USA INC.,www.hitachienergy.com,https://linkedin.com/company/hitachienergy
HK4BRL97PRG8,WATEROUS COMPANY,waterousco.com,https://linkedin.com/company/waterous-company
HK6NU3RTN6K3,CGH TECHNOLOGIES INC,http://www.cghtech.com,https://linkedin.com/company/cgh-technologies
HK6YBLK3EFE3,UMPQUA RESEARCH COMPANY,umpquaresearch.com,https://linkedin.com/company/umpqua-research-co
HK9LG28NKFM3,CRAGLAR CABLING LIMITED LIABILITY CO.,www.craglarcabling.net,
HKA8TZKNZJN8,"GABLES ENGINEERING, INC.",https://www.gableseng.com/,https://linkedin.com/company/gables-engineering
HKAXEDY58N79,HDF GROUP,www.hdfgroup.org,https://linkedin.com/company/the-hdf-group
HKB9VQVLTAV6,"ECK & ECK MACHINE CO, INC",http://www.eckeck.com,https://linkedin.com/company/eck-&-eck-machine-co-inc
HKEXFZP6NJK2,"ELECTRICAL CONTRACTORS HAWAII, INC.",http://www.echcorp.us.com,https://linkedin.com/company/ech-corporation
HKGCCK8WLJY3,"BURT PROCESS EQUIPMENT, INC.",www.burtprocess.com,https://linkedin.com/company/burt-process-equipment
HKJ8RCJXJR17,MVC INFOSYSTEMS INC.,,
HKJMJP8F7MU1,KURITA AMERICA INC,https://www.kuritaamerica.com/,https://linkedin.com/company/kurita-america-inc.
HKKMNSFH52E4,ENERGY & ENVIRONMENTAL ECONOMICS INC,http://www.ethree.com,https://linkedin.com/company/energy-&-environmental-economics
HKL6NNN4BN24,"EVANTAGE SOLUTIONS, INC",,
HKLCE4T9BEU1,ALTUS TECHNICAL SOLUTIONS LLC,http://www.AltusTS.com,https://linkedin.com/company/altustechllc
HKLJGAM25HF7,EAGLE-PICHER INDUSTRIES INC.,,
HKLPKHQKKM19,"NLOGIC, LLC",www.nlogic.com,https://linkedin.com/company/nlogic
HKM2X4JLA3T3,"SOFTWORLD, LLC",http://www.softworldinc.com,https://linkedin.com/company/softworld
HKM7YG2NZ7Z7,LEPTON SYSTEMS LP,,
HKMQFA7PV2F3,GENERAL DYNAMICS MOTION CONTROL LLC,,
HKMYK5S9R9H3,ANTECH INC.,www.antech-inc.com,https://linkedin.com/company/a-n-technology
HKNBD5TLMDL1,HAMILTON SUNDSTRAND CORPORATION,,
HKNXC7XLJEG3,"SECO ARCHITECTURAL SYSTEMS, INC",,
HKNXFZLFKVW6,BEC ENVIRONMENTAL INC,http://www.becnv.com/,
HKP1LC5FBCL4,LOCUS TECHNOLOGIES,http://www.locustec.com/,https://linkedin.com/company/locus-technologies
HKT8FLZLGTY4,"PILOT AI LABS, INC.",www.pilot.ai,https://linkedin.com/company/pilot-ai-labs
HKUGWLAQ4821,LCR EMBEDDED SYSTEMS LLC,www.lcrembeddedsystems.com,https://linkedin.com/company/lcr-embedded-systems-inc-
HKUXHBJHRHB1,CUMMINS INC,cummins.com,https://linkedin.com/company/cummins-inc
HKUYJNDA22W3,OUMOU GROUP SARL,,
HKUYLWKBD7N9,XCEL MECHANICAL SYSTEMS INC,,
HKV6HSM1JVA6,MOUNTAIN HORSE LLC,www.mtnhorse.com,https://linkedin.com/company/mountain-horse-technology-solutions-llc​
HKVGUB8KE6Z8,VNS FEDERAL SERVICES LLC,,
HKYQZCJNDZC5,"R2G ENTERPRISES, INC.",www.aftmetal.com,https://linkedin.com/company/adcom-systems
HL1YD8L21QL7,COMPLETE PROCUREMENT SOLUTIONS LLC,https://complete-cps.com/,
HL3JTT5GHN23,"STAFFORD ENVIRONMENTAL SERVICES, INC",www.innovativepestsolutions.com,https://linkedin.com/company/innovative-pest-solutions
HL4HNWJKEP33,"ADVANCED ROTORCRAFT TECHNOLOGY, INC.",www.flightlab.com,https://linkedin.com/company/advanced-rotorcraft-technology-inc.
HL6JEPE4BKM7,"NETSEA TECHNOLOGIES, LLC",www.netseatechnologies.com,https://linkedin.com/company/netsea-technologies
HL8DDL7J4263,DK LOW & ASSOCIATES LLC,,
HL98TQY9VXQ1,"ANALYTICA 42, LLC",www.analytica42.com,https://linkedin.com/company/analytica42
HL9BANW2EUD4,SGS NORTH AMERICA INC.,http://www.sgs.com,https://linkedin.com/company/sgs
HL9KFNRLAFX9,"ACI NORTHWEST, INC.",https://www.acinw-excavation.com,
HLAJZLF13AC3,CARLSBAD NATIONAL BANK (INC),www.ourcnb.bank,https://linkedin.com/company/cnb-bank-carlsbad-nm
HLAKD5J1DDG3,"KLH INDUSTRIES, INC.",www.klhindustries.com,https://linkedin.com/company/klh-industries-inc.
HLBNNA4CPY83,CAES SYSTEMS LLC,www.caes.com,https://linkedin.com/company/cobham-advanced-electronic-solutions
HLD5JNGQ6L11,UNIVERSITÉ DE NEUCHÂTEL,,
HLDJPDMWJ9R4,"UNITED SPACE COAST CABLES, INC.",http://www.unitedscc.com,https://linkedin.com/company/united-space-coast-cables-inc-
HLE1E2KALJA5,"L3HARRIS MARITIME POWER & ENERGY SOLUTIONS, INC",http://www.l3harris.com,https://linkedin.com/company/l3harris-technologies
HLG5NHJJJ4Q8,PERMA-FIX OF FLORIDA INC,http://www.perma-fix.com,https://linkedin.com/company/perma-fix-environmental-services
HLG9KMETFH65,"KRUSS SCIENTIFIC INSTRUMENTS, INC",https://www.kruss-scientific.com/en,https://linkedin.com/company/kruss-gmbh
HLHCC8FT5L85,"EQUIPMENT & CONTROLS, INC.",http://www.eci.us,https://linkedin.com/company/equipment-&-controls-inc-
HLHMWWJCLE19,"NONLINEAR SOLUTIONS, LLC",,
HLJTYTGT86E1,"DISTI, LLC",http://WWW.DISTI.COM,https://linkedin.com/company/the-disti-corporation
HLKFK56552A6,DYNAMIC FABRICATION INC,www.dynamicfab.com,https://linkedin.com/company/dynamic-fab
HLKLDUN7ADR4,MASS. ELECTRIC CONSTRUCTION CO.,,
HLLKBKM13K65,TECH MAHINDRA TECHNOLOGIES INC,,
HLLNJ2HEJCJ3,"HARPE ENGINEERING SOLUTIONS, INC.",https://www.harpeengineering.com,https://linkedin.com/company/harpe-engineering-solutions-inc.
HLMPAGQWHTL1,"AVAILS MEDICAL, INC",,
HLPNE7JFFJE8,KIRK ASSOCIATES LLC,,
HLQ2CYELNCE9,KIDDE TECHNOLOGIES INC,https://kiddetechnologies.com/,https://linkedin.com/company/kidde-technologies
HLQLWMV97J37,CURTISS-WRIGHT ELECTRO-MECHANICAL CORP,https:/curtisswright.com,
HLSUHBMTQRH6,"VIAVERUS, LLC",,
HLT6BYEKAEM5,FLIGHTSAFETY INTERNATIONAL INC.,www.FlightSafety.com,https://linkedin.com/company/flightsafety-international
HLTJANT421J1,"VACUUM PROCESS ENGINEERING, INC.",http://www.vpei.com,https://linkedin.com/company/vacuum-process-engineering-inc-
HLTMVS2JZBS6,NORTHEASTERN UNIVERSITY,www.northeastern.edu,https://linkedin.com/company/graduate-student-government-northeastern-university
HLVBPCA2LH41,ROLLS-ROYCE MARINE NORTH AMERICA INC.,,
HLVFPYKJH5D3,"UPLAND FAB, INC.",http://www.uplandfab.com,https://linkedin.com/company/upland-fab-inc
HLW2GH7TF2M4,INDAL TECHNOLOGIES INC.,https://www.cw-ems.com/indal/,
HLW7BPRWMK16,AEROTECH INC,https://www.aerotech.com,https://linkedin.com/company/aerotech-inc-
HLXNPDJRFYC3,THE MOSS GROUP LLC,https://www.mossgroup.us/,https://linkedin.com/company/the-moss-group-llc
HLY3XCB2ESK2,"DRAINAGE SOLUTIONS, INC.",,
HLY6Q9S8CEV8,TSI INCORPORATED,http://www.tsi.com/,https://linkedin.com/company/tsiincorporated
HLYHARJYLWF4,"DESIGN & SOFTWARE INTERNATIONAL, INC",www.dsi-mfg.com,https://linkedin.com/company/dsi-mfg
HLZNNHM54QL3,"MISTRAS GROUP, INC.",http://www.mistrasgroup.com,https://linkedin.com/company/mistras-group.
HM1PGF62MMH5,ENVIROTECH ENGINEERING & CONSULTING INC,http://www.envirotechconsulting.com,https://linkedin.com/company/envirotech-engineering-&-consulting-inc.
HM3XALHG6LM8,"ESSEX INDUSTRIES, INC.",www.essexindustries.com,https://linkedin.com/company/essex-industries
HM6WNQWHZBA8,"LCPTRACKER, INC.",http://www.lcptracker.com,https://linkedin.com/company/lcptracker-inc
HM89JKEKJ9J3,TENICA AND ASSOCIATES LLC,http://www.TENICA-GS.com,
HM91GJGALM29,CABLES PLUS LLC,http://www.cablesplususa.com,https://linkedin.com/company/cables-plus-usa
HM9DNLHMSSM3,"BANDWIDTH SOLUTIONS, INC.",http://www.bwsolns.com,https://linkedin.com/company/bandwidth-solutions-inc
HMAJKW9MFNP3,"DUCOMMUN AEROSTRUCTURES NEW YORK, INC.",www.Ducommun.com,https://linkedin.com/company/ducommun-incorporated
HMCRRC7F1FP8,"FAR WESTERN ANTHROPOLOGICAL RESEARCH GROUP, INC.",http://www.farwestern.com,https://linkedin.com/company/far-western-anthropological-research-group-inc-
HMDQNJHCKV33,"BTS SOFTWARE SOLUTIONS, INC.",www.unleashbts.com,https://linkedin.com/company/unleashbts
HMGUBKU9HVV3,"AIRBORNE TECHNOLOGIES, INC.",,
HMH8GTNLRDE7,APRICITY GROUP LLC,apricitygroupllc.com,
HMJLN75ES426,"COSTAR REALTY INFORMATION, INC.",www.costar.com,
HMJML9M8QC13,"SHIPBOARD ELECTRICAL SUPPLY, INC.",,
HMJPQ9MEXL17,"GRAY ANALYTICS, INC.",http://grayanalytics.com,https://linkedin.com/company/grayanalytics
HMKDAP3MLTF3,CHEMTRON CORP,,
HMMKWMJFHYK3,PHILIPS HOLDING USA INC.,,
HMNQG2FZANL3,"CAS SEVERN, INC",https://cassevern.com/,https://linkedin.com/company/cas-severn-inc
HMPVWCWDD689,"BODYCOTE IMT, INC.",www.bodycote.com,https://linkedin.com/company/bodycote
HMQGJ9WY2JL7,HF GROUP INC,http://hf76.com,https://linkedin.com/company/houston-fearless-76
HMQNYL2AML58,"ABEL MACHINE, L.L.C.",,
HMR6TZ3DDSY4,DYNASYSTEMS UK LTD,https://www.dynasystems.co.uk/,https://linkedin.com/company/dynasystems
HMT9NXXLZGP9,ULTRA ELECTRONICS ADVANCED TACTICAL SYSTEMS INC,http://www.ultra-ic.com,https://linkedin.com/company/ultra-ic
HMTFQNNP8MY4,"SELECT BUSINESS SOLUTIONS, INC",www.selectbs.com,https://linkedin.com/company/select-business-solutions
HMTWCUMX6VA4,IPC INTERNATIONAL INC,http://www.ipc.org,https://linkedin.com/company/ipc-association-connecting-electronics-industries
HMWLP97625E1,"LANDSCAPE MANAGEMENT SYSTEMS, INC.",,
HMXCQJ8ADNL7,ACCESSAGILITY LLC,http://www.accessagility.com,https://linkedin.com/company/accessagility
HMXNGQB7PAL5,"ATHEY CREEK CONSULTANTS, LLC",http://www.acconsultants.org,https://linkedin.com/company/athey-creek-consultants-llc
HMZYT5KNNRA5,ALTAINTEL LLC,https://altaintel.com/,https://linkedin.com/company/alta-intel
HN24M3C9JAN7,VACUUM RESEARCH CORP,www.vacuumresearch.com,https://linkedin.com/company/vacuum-research-corporation
HN6KQCKRVER3,"EDGE SURVEY & DESIGN, LLC",www.edgesurvey.net,
HN77FPT2BBL5,VOLANT ASSOCIATES LLC,http://www.volantco.com,https://linkedin.com/company/volant-associates
HN87LDDB9ZY5,ENVIRONMENTAL SAMPLING SUPPLY LLC,www.essvial.com,https://linkedin.com/company/environmental-sampling-supply
HN8VSZDQML54,BACULA SYSTEMS CORP,www.baculasystems.com,https://linkedin.com/company/bacula-systems
HN9ZQBVQN7E6,MAIS ALNUSOURT,,
HNA9HN2MUL86,"GENUINE MACHINE PRODUCTS, INC",http://www.genuinemachine.com,https://linkedin.com/company/genuine-machine-products
HNBMTBE4EZP4,DEC ELECTRONIC ASSEMBLY LLC,http://dec-assembly.com,
HNCGQKRQERT3,TITAN WHEEL CORPORATION OF ILLINOIS,https://www.titan-intl.com/,https://linkedin.com/company/titan-international-inc.
HNDAM4MBJKE7,"ALPHA-OMEGA POWER TECHNOLOGIES, LIMITED CO",http://www.alphaomegapt.com,https://linkedin.com/company/alpha-omega-power-technologies
HNDBN7BS9UE3,INDEPENDENT STRATEGIC MANAGEMENT SOLUTIONS INC,www.ismsinc.com,https://linkedin.com/company/independent-strategic-management-solutions-inc.
HNDFD287E5C6,"CORE BUSINESS SOLUTIONS, INC.",http://www.thecoresolution.com,https://linkedin.com/company/corebusinesssolutions
HNE9CVD886G3,CAPTURA GROUP INC,,
HNEPWHK98SH3,"SILOSMASHERS, INC.",http://www.silosmashers.com,https://linkedin.com/company/silosmashers
HNETQXJ3WAL7,"SYNOVIX, INC.",www.synovix.com,https://linkedin.com/company/synovix
HNEWV6M8D165,CELERESS LLC,Celeress.com,https://linkedin.com/company/celeress-llc
HNF6CM441B65,"SHEA CARR & JEWELL, INC.",www.scjalliance.com,https://linkedin.com/company/scj-alliance
HNG3HN6UE7Q9,ATOMS SERVICES LLC,WWW.ATOMSLLC.COM,https://linkedin.com/company/atoms-services-llc
HNGLQ3JLULX5,"OWENS INDUSTRIES, LLC",,
HNHCVXPCQYH8,"FLORIDA LEGAL SERVICES, INC",https://www.floridalegal.org,https://linkedin.com/company/florida-legal-services
HNHJQPCD4GB9,"KIDDE TECHNOLOGIES, INC",https://kiddetechnologies.com/,https://linkedin.com/company/kidde-technologies
HNKZD6J726L5,PARTTARGET INC.,www.parttarget.com,
HNLHE4Y9E8U6,"YAMPA PRECISION MANUFACTURING, INC.",yampaprecision.com,https://linkedin.com/company/yampa-precision-manufacturing
HNN4F9JZWDY8,PALANTIR USG INC,,
HNNLX64JLY23,COLEMAN MICROWAVE CO,,
HNNSJJ95W3N8,TRANSAMERICA TECHNOLOGY SERVICES INC,https://goerp.com/,https://linkedin.com/company/the-kosmin-media-group
HNNUJXHSXGU3,THALES DEFENSE & SECURITY INC,,
HNNZM8M49GL8,"ACQCENTRIC, INC.",www.acqcentric.com,https://linkedin.com/company/acqcentric
HNPFQL4LEDZ7,"GLOBAL SCIENCE & TECHNOLOGY, LLC",http://www.gst.com,https://linkedin.com/company/global-science-&-technology-inc
HNQUPHHUSU83,"ADVANCED INTEGRATED TECHNOLOGIES, LLC",http://www.ait-marine.com,https://linkedin.com/company/advanced-integrated-technologies_2
HNRCEPL6PMN3,NYSTROM INC,www.nystrom.com,https://linkedin.com/company/nystrom
HNTHMNS8EUZ6,TJW INC,www.scscases.com,https://linkedin.com/company/scs-cases
HNTRMJYZLMN8,FORCE99 TECHNOLOGIES LLC,www.force99.tech,https://linkedin.com/company/force99
HNXSWE9GKSH8,"LINDSAY MACHINE WORKS, INC",lindsaymachineworks.com,https://linkedin.com/company/lindsay-machine-works-inc-
HNXWUCZQ2QR7,"FLY FIVE 33, LLC",flyfive33.com,https://linkedin.com/company/flyfive33
HNYQBL9BL3Z6,SIGNALINK INC,www.signalink.us,
HP18SZNB14R3,"ACCELERATED TECHNOLOGY LABORATORIES, LLC",https://confience.io,https://linkedin.com/company/confience-software
HP25SQ2BMJ13,BIALEK CORPORATION OF MARYLAND,www.bialek.com,https://linkedin.com/company/bialek
HP73AM2PKRJ6,"GALLUP, INC.",http://www.gallup.com,https://linkedin.com/company/gallup
HP75M4XNAR87,FORVIS MAZARS CONSULTING SRL,,
HP88PCE58YG8,SHOLNAS FOR GENERAL CONTRACTING TRADING AND SERVICES LTD,www.sholnas.com,https://linkedin.com/company/sholnas
HPEVNN92LJK3,"GC ASSOCIATES USA, LLC",www.gcassociates-usa.com,https://linkedin.com/company/gc-associates-usa-llc
HPH9MMD3G6R1,"CYBERSPEC, LLC",https://www.cyberspec.io,
HPHVSDPH1K93,"CHEROENHAKA NOTTOWAY ENTERPRISES, LLC",www.cnecompanies.com,https://linkedin.com/company/cnellc
HPJ7F85GUDR4,"CHARDAM GEAR COMPANY, INC.",www.chardam.com,https://linkedin.com/company/chardam-gear-company
HPJ9UY3F7HP9,VIBRANT CORPORATION,www.vibrantndt.com,https://linkedin.com/company/vibrant-corporation
HPKVBA6FZ7L2,INSIGHT CRIME INC,www.insightcrime.org,https://linkedin.com/company/insight-crime
